Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,dew_point_approx,humid_x_precip_raw,Temperature_normalized,Humidity_normalized,Wind_Speed_normalized,Precipitation_pct_normalized,Atmospheric_Pressure_normalized,UV_Index_normalized,Visibility_km_normalized,dew_point_approx_normalized,humid_x_precip_raw_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,label_str,label_idx,split
37.0,25,9.5,6.0,partly cloudy,1028.14,6,Spring,9.0,inland,Sunny,22.0,150.0,0.4626865671641791,0.0625,0.1958762886597938,0.06,0.5713498208424167,0.42857142857142855,0.45,0.4030898876404494,0.015,0,1,0,0,0,1,0,partly cloudy,3,train
18.0,70,9.0,92.0,overcast,1009.71,3,Spring,2.0,coastal,Rainy,12.0,6440.0,0.3208955223880597,0.625,0.18556701030927836,0.92,0.5251697612067454,0.21428571428571427,0.1,0.3328651685393258,0.644,0,1,0,0,1,0,0,overcast,2,train
23.0,21,0.0,16.0,clear,1025.67,6,Autumn,9.0,inland,Sunny,7.199999999999999,336.0,0.3582089552238806,0.0125,0.0,0.16,0.5651607406850586,0.42857142857142855,0.45,0.29915730337078644,0.0336,1,0,0,0,0,1,0,clear,0,train
38.0,74,11.5,35.0,cloudy,940.77,12,Spring,11.5,inland,Rainy,32.8,2590.0,0.4701492537313433,0.675,0.23711340206185566,0.35,0.3524267709038061,0.8571428571428571,0.575,0.47893258426966284,0.259,0,1,0,0,0,1,0,cloudy,1,train
27.0,52,5.5,12.0,clear,1026.19,11,Summer,9.5,mountain,Sunny,17.4,624.0,0.3880597014925373,0.4,0.1134020618556701,0.12,0.5664637049287129,0.7857142857142857,0.475,0.37078651685393255,0.0624,0,0,1,0,0,0,1,clear,0,train
31.0,60,7.0,81.0,partly cloudy,997.83,1,Winter,3.5,coastal,Rainy,23.0,4860.0,0.417910447761194,0.5,0.14432989690721648,0.81,0.4954020396401815,0.07142857142857142,0.175,0.41011235955056174,0.486,0,0,0,1,1,0,0,partly cloudy,3,train
20.0,55,6.5,42.0,overcast,1006.69,1,Spring,8.5,coastal,Cloudy,11.0,2310.0,0.3358208955223881,0.4375,0.13402061855670103,0.42,0.5176025457916762,0.07142857142857142,0.425,0.32584269662921345,0.231,0,1,0,0,1,0,0,overcast,2,train
34.0,62,13.5,60.0,overcast,1013.58,2,Spring,3.5,inland,Rainy,26.4,3720.0,0.44029850746268656,0.525,0.27835051546391754,0.6,0.5348668220200957,0.14285714285714285,0.175,0.4339887640449438,0.372,0,1,0,0,0,1,0,overcast,2,train
17.0,73,17.5,93.0,overcast,1003.31,1,Winter,3.0,coastal,Rainy,11.6,6789.0,0.31343283582089554,0.6625,0.36082474226804123,0.93,0.5091332782079229,0.07142857142857142,0.15,0.3300561797752809,0.6789,0,0,0,1,1,0,0,overcast,2,train
16.0,66,13.5,19.0,overcast,1009.24,2,Autumn,5.0,coastal,Cloudy,9.2,1254.0,0.30597014925373134,0.575,0.27835051546391754,0.19,0.5239920819865193,0.14285714285714285,0.25,0.3132022471910112,0.1254,1,0,0,0,1,0,0,overcast,2,test
13.0,85,9.5,71.0,partly cloudy,1013.06,0,Summer,1.5,inland,Rainy,10.0,6035.0,0.2835820895522388,0.8125,0.1958762886597938,0.71,0.5335638577764412,0.0,0.075,0.3188202247191011,0.6035,0,0,1,0,0,1,0,partly cloudy,3,val
29.0,75,11.5,14.0,partly cloudy,1010.79,1,Winter,9.0,inland,Cloudy,24.0,1050.0,0.40298507462686567,0.6875,0.23711340206185566,0.14,0.5278759177127965,0.07142857142857142,0.45,0.41713483146067415,0.105,0,0,0,1,0,1,0,partly cloudy,3,train
-10.0,95,4.0,62.0,overcast,984.07,0,Winter,1.5,inland,Snowy,-11.0,5890.0,0.11194029850746269,0.9375,0.08247422680412371,0.62,0.46092360119271353,0.0,0.075,0.17134831460674155,0.589,0,0,0,1,0,1,0,overcast,2,train
30.0,90,13.0,63.0,partly cloudy,1019.57,1,Spring,3.0,coastal,Rainy,28.0,5670.0,0.41044776119402987,0.875,0.26804123711340205,0.63,0.549875967826806,0.07142857142857142,0.15,0.44522471910112354,0.567,0,1,0,0,1,0,0,partly cloudy,3,train
34.0,20,4.5,36.0,cloudy,966.37,6,Summer,16.0,mountain,Rainy,18.0,720.0,0.44029850746268656,0.0,0.09278350515463918,0.36,0.4165727028990954,0.42857142857142855,0.8,0.375,0.072,0,0,1,0,0,0,1,cloudy,1,train
19.0,95,2.0,74.0,partly cloudy,1003.75,4,Spring,2.0,inland,Cloudy,18.0,7030.0,0.3283582089552239,0.9375,0.041237113402061855,0.74,0.510235786414092,0.2857142857142857,0.1,0.375,0.703,0,1,0,0,0,1,0,partly cloudy,3,train
20.0,69,7.0,82.0,overcast,1010.36,1,Autumn,2.0,mountain,Rainy,13.8,5658.0,0.3358208955223881,0.6125,0.14432989690721648,0.82,0.5267984665113132,0.07142857142857142,0.1,0.3455056179775281,0.5658,1,0,0,0,0,0,1,overcast,2,train
25.0,93,11.5,96.0,partly cloudy,1003.56,3,Summer,2.5,mountain,Rainy,23.6,8928.0,0.373134328358209,0.9125,0.23711340206185566,0.96,0.5097597033250644,0.21428571428571427,0.125,0.4143258426966292,0.8928,0,0,1,0,0,0,1,partly cloudy,3,test
21.0,50,5.0,47.0,partly cloudy,1010.87,3,Winter,9.0,inland,Cloudy,11.0,2350.0,0.34328358208955223,0.375,0.10309278350515463,0.47,0.5280763737502818,0.21428571428571427,0.45,0.32584269662921345,0.235,0,0,0,1,0,1,0,partly cloudy,3,train
2.0,93,1.5,100.0,overcast,980.1,2,Winter,5.0,inland,Snowy,0.6000000000000001,9300.0,0.20149253731343283,0.9125,0.030927835051546393,1.0,0.45097597033250647,0.14285714285714285,0.25,0.25280898876404495,0.93,0,0,0,1,0,1,0,overcast,2,train
28.0,35,1.5,73.0,cloudy,918.45,0,Summer,10.5,mountain,Sunny,15.0,2555.0,0.39552238805970147,0.1875,0.030927835051546393,0.73,0.2964995364454134,0.0,0.525,0.3539325842696629,0.2555,0,0,1,0,0,0,1,cloudy,1,val
31.0,68,13.5,82.0,overcast,1019.94,3,Spring,2.0,inland,Rainy,24.6,5576.0,0.417910447761194,0.6,0.27835051546391754,0.82,0.5508030770001755,0.21428571428571427,0.1,0.42134831460674155,0.5576,0,1,0,0,0,1,0,overcast,2,train
18.0,67,15.0,73.0,partly cloudy,1005.72,0,Autumn,4.5,inland,Rainy,11.4,4891.0,0.3208955223880597,0.5875,0.30927835051546393,0.73,0.515172016337167,0.0,0.225,0.3286516853932584,0.4891,1,0,0,0,0,1,0,partly cloudy,3,train
-16.0,27,14.5,64.0,overcast,880.38,10,Autumn,3.5,mountain,Cloudy,-30.6,1728.0,0.06716417910447761,0.0875,0.29896907216494845,0.64,0.20110751960710613,0.7142857142857143,0.175,0.033707865168539304,0.1728,1,0,0,0,0,0,1,overcast,2,train
16.0,80,9.0,85.0,partly cloudy,1016.83,6,Spring,8.0,coastal,Sunny,12.0,6800.0,0.30597014925373134,0.75,0.18556701030927836,0.85,0.5430103485429352,0.42857142857142855,0.4,0.3328651685393258,0.68,0,1,0,0,1,0,0,partly cloudy,3,train
29.0,58,0.0,28.0,overcast,1007.84,3,Spring,6.0,mountain,Cloudy,20.6,1624.0,0.40298507462686567,0.475,0.0,0.28,0.520484101330527,0.21428571428571427,0.3,0.3932584269662921,0.1624,0,1,0,0,0,0,1,overcast,2,train
-3.0,87,11.5,89.0,partly cloudy,989.61,1,Winter,4.0,mountain,Snowy,-5.6,7743.0,0.16417910447761194,0.8375,0.23711340206185566,0.89,0.47480518178856895,0.07142857142857142,0.2,0.2092696629213483,0.7743,0,0,0,1,0,0,1,partly cloudy,3,train
-6.0,60,6.5,54.0,overcast,985.87,0,Winter,4.0,mountain,Snowy,-14.0,3240.0,0.1417910447761194,0.5,0.13402061855670103,0.54,0.4654338620361322,0.0,0.2,0.15028089887640447,0.324,0,0,0,1,0,0,1,overcast,2,test
39.0,36,0.5,13.0,partly cloudy,1012.36,5,Spring,5.5,inland,Sunny,26.2,468.0,0.47761194029850745,0.2,0.010309278350515464,0.13,0.5318098674484452,0.35714285714285715,0.275,0.4325842696629213,0.0468,0,1,0,0,0,1,0,partly cloudy,3,train
31.0,97,19.5,50.0,overcast,1018.59,3,Autumn,5.0,coastal,Rainy,30.4,4850.0,0.417910447761194,0.9625,0.4020618556701031,0.5,0.5474203813676113,0.21428571428571427,0.25,0.4620786516853932,0.485,1,0,0,0,1,0,0,overcast,2,train
9.0,70,7.5,12.0,partly cloudy,822.27,2,Winter,18.0,mountain,Snowy,3.0,840.0,0.2537313432835821,0.625,0.15463917525773196,0.12,0.055501265378736564,0.14285714285714285,0.9,0.2696629213483146,0.084,0,0,0,1,0,0,1,partly cloudy,3,train
28.0,39,1.5,0.0,clear,1010.35,8,Spring,6.0,mountain,Sunny,15.8,0.0,0.39552238805970147,0.2375,0.030927835051546393,0.0,0.5267734095066275,0.5714285714285714,0.3,0.3595505617977528,0.0,0,1,0,0,0,0,1,clear,0,train
30.0,61,10.5,28.0,overcast,1009.71,3,Autumn,8.0,inland,Cloudy,22.2,1708.0,0.41044776119402987,0.5125,0.21649484536082475,0.28,0.5251697612067454,0.21428571428571427,0.4,0.40449438202247184,0.1708,1,0,0,0,0,1,0,overcast,2,test
-10.0,69,8.0,97.0,overcast,993.0,0,Winter,4.5,mountain,Snowy,-16.2,6693.0,0.11194029850746269,0.6125,0.16494845360824742,0.97,0.48329950637700764,0.0,0.225,0.1348314606741573,0.6693,0,0,0,1,0,0,1,overcast,2,train
15.0,87,5.0,68.0,partly cloudy,1013.81,2,Spring,5.0,inland,Rainy,12.4,5916.0,0.29850746268656714,0.8375,0.10309278350515463,0.68,0.5354431331278657,0.14285714285714285,0.25,0.33567415730337075,0.5916,0,1,0,0,0,1,0,partly cloudy,3,train
3.0,81,9.5,93.0,overcast,982.62,0,Winter,1.5,mountain,Snowy,-0.7999999999999998,7533.0,0.208955223880597,0.7625,0.1958762886597938,0.93,0.4572903355132927,0.0,0.075,0.24297752808988765,0.7533,0,0,0,1,0,0,1,overcast,2,train
15.0,53,11.5,41.0,partly cloudy,1012.1,3,Winter,7.5,coastal,Cloudy,5.6,2173.0,0.29850746268656714,0.4125,0.23711340206185566,0.41,0.5311583853266181,0.21428571428571427,0.375,0.28792134831460675,0.2173,0,0,0,1,1,0,0,partly cloudy,3,train
33.0,80,9.5,53.0,overcast,994.51,2,Autumn,3.5,mountain,Rainy,29.0,4240.0,0.43283582089552236,0.75,0.1958762886597938,0.53,0.48708311408454225,0.14285714285714285,0.175,0.45224719101123595,0.424,1,0,0,0,0,0,1,overcast,2,val
27.0,66,4.0,1.0,clear,1022.64,9,Summer,7.5,inland,Sunny,20.2,66.0,0.3880597014925373,0.575,0.08247422680412371,0.01,0.5575684682653035,0.6428571428571429,0.375,0.39044943820224715,0.0066,0,0,1,0,0,1,0,clear,0,train
36.0,81,8.0,97.0,clear,1014.11,10,Spring,9.5,coastal,Sunny,32.2,7857.0,0.4552238805970149,0.7625,0.16494845360824742,0.97,0.5361948432684357,0.7142857142857143,0.475,0.47471910112359544,0.7857,0,1,0,0,1,0,0,clear,0,train
21.0,61,6.0,17.0,overcast,1019.35,3,Autumn,6.5,inland,Cloudy,13.2,1037.0,0.34328358208955223,0.5125,0.12371134020618557,0.17,0.5493247137237215,0.21428571428571427,0.325,0.34129213483146065,0.1037,1,0,0,0,0,1,0,overcast,2,train
17.0,94,12.5,79.0,overcast,1015.11,3,Winter,2.0,mountain,Rainy,15.8,7426.0,0.31343283582089554,0.925,0.25773195876288657,0.79,0.5387005437370017,0.21428571428571427,0.1,0.3595505617977528,0.7426,0,0,0,1,0,0,1,overcast,2,train
31.0,91,29.5,100.0,overcast,995.61,8,Summer,4.5,inland,Rainy,29.2,9100.0,0.417910447761194,0.8875,0.6082474226804123,1.0,0.4898393845999649,0.5714285714285714,0.225,0.45365168539325834,0.91,0,0,1,0,0,1,0,overcast,2,train
-3.0,65,9.0,55.0,overcast,994.87,0,Winter,4.0,inland,Snowy,-10.0,3575.0,0.16417910447761194,0.5625,0.18556701030927836,0.55,0.4879851662532261,0.0,0.2,0.17837078651685392,0.3575,0,0,0,1,0,1,0,overcast,2,val
29.0,30,6.0,12.0,clear,1012.61,10,Winter,8.5,mountain,Sunny,15.0,360.0,0.40298507462686567,0.125,0.12371134020618557,0.12,0.5324362925655867,0.7142857142857143,0.425,0.3539325842696629,0.036,0,0,0,1,0,0,1,clear,0,train
34.0,78,9.0,42.0,partly cloudy,1005.0,1,Winter,8.5,inland,Cloudy,29.6,3276.0,0.44029850746268656,0.725,0.18556701030927836,0.42,0.5133679119997995,0.07142857142857142,0.425,0.45646067415730335,0.3276,0,0,0,1,0,1,0,partly cloudy,3,test
24.0,41,3.0,11.0,clear,1020.28,7,Autumn,7.0,coastal,Sunny,12.2,451.0,0.3656716417910448,0.2625,0.061855670103092786,0.11,0.5516550151594877,0.5,0.35,0.33426966292134824,0.0451,1,0,0,0,1,0,0,clear,0,train
20.0,32,5.0,2.0,partly cloudy,1019.85,8,Winter,5.0,mountain,Sunny,6.4,64.0,0.3358208955223881,0.15,0.10309278350515463,0.02,0.5505775639580045,0.5714285714285714,0.25,0.2935393258426966,0.0064,0,0,0,1,0,0,1,partly cloudy,3,train
35.0,55,9.0,9.0,partly cloudy,1012.58,9,Summer,8.0,inland,Sunny,26.0,495.0,0.44776119402985076,0.4375,0.18556701030927836,0.09,0.5323611215515298,0.6428571428571429,0.4,0.43117977528089885,0.0495,0,0,1,0,0,1,0,partly cloudy,3,train
-2.0,82,19.5,85.0,overcast,981.3,1,Winter,4.0,mountain,Snowy,-5.6,6970.0,0.17164179104477612,0.775,0.4020618556701031,0.85,0.4539828108947855,0.07142857142857142,0.2,0.2092696629213483,0.697,0,0,0,1,0,0,1,overcast,2,train
17.0,72,2.5,40.0,partly cloudy,1005.31,3,Spring,9.0,mountain,Cloudy,11.4,2880.0,0.31343283582089554,0.65,0.05154639175257732,0.4,0.5141446791450548,0.21428571428571427,0.45,0.3286516853932584,0.288,0,1,0,0,0,0,1,partly cloudy,3,train
-5.0,68,8.0,56.0,partly cloudy,995.63,1,Winter,2.0,mountain,Snowy,-11.4,3808.0,0.14925373134328357,0.6,0.16494845360824742,0.56,0.48988949860933617,0.07142857142857142,0.1,0.16853932584269662,0.3808,0,0,0,1,0,0,1,partly cloudy,3,train
9.0,73,10.0,84.0,overcast,1000.06,14,Spring,8.0,mountain,Cloudy,3.5999999999999996,6132.0,0.2537313432835821,0.6625,0.20618556701030927,0.84,0.5009897516850834,1.0,0.4,0.273876404494382,0.6132,0,1,0,0,0,0,1,overcast,2,test
15.0,65,5.0,10.0,partly cloudy,1009.5,4,Winter,6.5,mountain,Cloudy,8.0,650.0,0.29850746268656714,0.5625,0.10309278350515463,0.1,0.5246435641083464,0.2857142857142857,0.325,0.3047752808988764,0.065,0,0,0,1,0,0,1,partly cloudy,3,train
23.0,21,6.5,17.0,partly cloudy,1054.24,7,Winter,7.5,coastal,Snowy,7.199999999999999,357.0,0.3582089552238806,0.0125,0.13402061855670103,0.17,0.6367486030719888,0.5,0.375,0.29915730337078644,0.0357,0,0,0,1,1,0,0,partly cloudy,3,train
10.0,73,10.5,49.0,overcast,1010.36,1,Winter,5.5,inland,Cloudy,4.6,3577.0,0.26119402985074625,0.6625,0.21649484536082475,0.49,0.5267984665113132,0.07142857142857142,0.275,0.28089887640449435,0.3577,0,0,0,1,0,1,0,overcast,2,train
-7.0,69,3.0,86.0,overcast,991.57,1,Winter,5.0,mountain,Snowy,-13.2,5934.0,0.13432835820895522,0.6125,0.061855670103092786,0.86,0.4797163547069584,0.07142857142857142,0.25,0.15589887640449437,0.5934,0,0,0,1,0,0,1,overcast,2,train
41.0,56,4.5,6.0,partly cloudy,1018.48,8,Autumn,9.0,mountain,Sunny,32.2,336.0,0.4925373134328358,0.45,0.09278350515463918,0.06,0.547144754316069,0.5714285714285714,0.45,0.47471910112359544,0.0336,1,0,0,0,0,0,1,partly cloudy,3,train
-7.0,93,0.5,51.0,overcast,997.63,1,Winter,5.0,mountain,Snowy,-8.4,4743.0,0.13432835820895522,0.9125,0.010309278350515464,0.51,0.49490089954646815,0.07142857142857142,0.25,0.1896067415730337,0.4743,0,0,0,1,0,0,1,overcast,2,train
-2.0,100,19.5,100.0,partly cloudy,980.83,0,Winter,5.0,inland,Snowy,-2.0,10000.0,0.17164179104477612,1.0,0.4020618556701031,1.0,0.45280513167455966,0.0,0.25,0.2345505617977528,1.0,0,0,0,1,0,1,0,partly cloudy,3,train
57.0,100,11.0,71.0,partly cloudy,1007.55,1,Summer,1.0,coastal,Rainy,57.0,7100.0,0.6119402985074627,1.0,0.2268041237113402,0.71,0.5197574481946426,0.07142857142857142,0.05,0.648876404494382,0.71,0,0,1,0,1,0,0,partly cloudy,3,train
24.0,94,19.5,58.0,overcast,1003.36,0,Spring,2.5,inland,Rainy,22.8,5452.0,0.3656716417910448,0.925,0.4020618556701031,0.58,0.5092585632313513,0.0,0.125,0.40870786516853935,0.5452,0,1,0,0,0,1,0,overcast,2,val
16.0,52,4.0,29.0,overcast,1009.5,4,Autumn,6.0,inland,Cloudy,6.4,1508.0,0.30597014925373134,0.4,0.08247422680412371,0.29,0.5246435641083464,0.2857142857142857,0.3,0.2935393258426966,0.1508,1,0,0,0,0,1,0,overcast,2,train
28.0,37,7.0,16.0,partly cloudy,1021.88,6,Spring,5.0,mountain,Sunny,15.4,592.0,0.39552238805970147,0.2125,0.14432989690721648,0.16,0.5556641359091934,0.42857142857142855,0.25,0.35674157303370785,0.0592,0,1,0,0,0,0,1,partly cloudy,3,train
2.0,69,9.5,93.0,overcast,985.77,0,Winter,2.0,mountain,Snowy,-4.2,6417.0,0.20149253731343283,0.6125,0.1958762886597938,0.93,0.4651832919892755,0.0,0.1,0.2191011235955056,0.6417,0,0,0,1,0,0,1,overcast,2,train
28.0,67,3.0,18.0,clear,1017.89,10,Winter,7.5,inland,Sunny,21.4,1206.0,0.39552238805970147,0.5875,0.061855670103092786,0.18,0.545666391039615,0.7142857142857143,0.375,0.398876404494382,0.1206,0,0,0,1,0,1,0,clear,0,train
37.0,76,10.5,86.0,overcast,1073.21,3,Winter,4.5,mountain,Cloudy,32.2,6536.0,0.4626865671641791,0.7,0.21649484536082475,0.86,0.6842817409606856,0.21428571428571427,0.225,0.47471910112359544,0.6536,0,0,0,1,0,0,1,overcast,2,train
42.0,85,37.0,100.0,overcast,1007.39,11,Summer,2.5,mountain,Rainy,39.0,8500.0,0.5,0.8125,0.7628865979381443,1.0,0.5193565361196721,0.7857142857142857,0.125,0.5224719101123596,0.85,0,0,1,0,0,0,1,overcast,2,test
36.0,21,6.5,6.0,clear,1021.77,8,Spring,5.0,mountain,Sunny,20.2,126.0,0.4552238805970149,0.0125,0.13402061855670103,0.06,0.555388508857651,0.5714285714285714,0.25,0.39044943820224715,0.0126,0,1,0,0,0,0,1,clear,0,train
-1.0,56,5.0,70.0,cloudy,1018.08,14,Winter,8.0,inland,Snowy,-9.8,3920.0,0.1791044776119403,0.45,0.10309278350515463,0.7,0.5461424741286427,1.0,0.4,0.17977528089887637,0.392,0,0,0,1,0,1,0,cloudy,1,val
-6.0,80,1.5,74.0,overcast,999.42,13,Winter,4.5,inland,Snowy,-10.0,5920.0,0.1417910447761194,0.75,0.030927835051546393,0.74,0.4993861033852012,0.9285714285714286,0.225,0.17837078651685392,0.592,0,0,0,1,0,1,0,overcast,2,train
40.0,99,13.0,100.0,partly cloudy,1011.41,12,Autumn,2.0,coastal,Cloudy,39.8,9900.0,0.48507462686567165,0.9875,0.26804123711340205,1.0,0.5294294520033074,0.8571428571428571,0.1,0.5280898876404493,0.99,1,0,0,0,1,0,0,partly cloudy,3,train
20.0,29,4.5,5.0,clear,1010.43,6,Winter,6.0,mountain,Sunny,5.800000000000001,145.0,0.3358208955223881,0.1125,0.09278350515463918,0.05,0.5269738655441126,0.42857142857142855,0.3,0.2893258426966292,0.0145,0,0,0,1,0,0,1,clear,0,train
91.0,100,2.5,92.0,partly cloudy,1022.18,6,Winter,5.0,mountain,Sunny,91.0,9200.0,0.8656716417910447,1.0,0.05154639175257732,0.92,0.556415846049763,0.42857142857142855,0.25,0.8876404494382023,0.92,0,0,0,1,0,0,1,partly cloudy,3,train
25.0,57,13.5,22.0,overcast,1005.37,1,Winter,5.5,inland,Cloudy,16.4,1254.0,0.373134328358209,0.4625,0.27835051546391754,0.22,0.5142950211731689,0.07142857142857142,0.275,0.3637640449438202,0.1254,0,0,0,1,0,1,0,overcast,2,train
47.0,100,5.5,100.0,clear,1027.75,12,Autumn,4.0,coastal,Sunny,47.0,10000.0,0.5373134328358209,1.0,0.1134020618556701,1.0,0.5703725976596757,0.8571428571428571,0.2,0.5786516853932584,1.0,1,0,0,0,1,0,0,clear,0,train
17.0,65,7.0,64.0,partly cloudy,1004.05,0,Spring,4.0,mountain,Rainy,10.0,4160.0,0.31343283582089554,0.5625,0.14432989690721648,0.64,0.5109874965546617,0.0,0.2,0.3188202247191011,0.416,0,1,0,0,0,0,1,partly cloudy,3,train
-15.0,74,6.5,53.0,cloudy,874.92,6,Summer,8.0,mountain,Cloudy,-20.2,3922.0,0.07462686567164178,0.675,0.13402061855670103,0.53,0.18742639504873573,0.42857142857142855,0.4,0.10674157303370786,0.3922,0,0,1,0,0,0,1,cloudy,1,train
82.0,74,19.5,81.0,partly cloudy,1022.21,10,Spring,9.0,coastal,Sunny,76.8,5994.0,0.7985074626865671,0.675,0.4020618556701031,0.81,0.5564910170638202,0.7142857142857143,0.45,0.7879213483146066,0.5994,0,1,0,0,1,0,0,partly cloudy,3,train
10.0,20,9.0,60.0,partly cloudy,827.37,7,Spring,4.5,inland,Rainy,-6.0,1200.0,0.26119402985074625,0.0,0.18556701030927836,0.6,0.06828033776842315,0.5,0.225,0.20646067415730335,0.12,0,1,0,0,0,1,0,partly cloudy,3,train
42.0,62,8.5,13.0,clear,1026.68,5,Summer,10.0,coastal,Sunny,34.4,806.0,0.5,0.525,0.17525773195876287,0.13,0.5676914981583102,0.35714285714285715,0.5,0.49016853932584264,0.0806,0,0,1,0,1,0,0,clear,0,train
16.0,67,9.0,16.0,overcast,1007.01,1,Winter,7.5,mountain,Cloudy,9.4,1072.0,0.30597014925373134,0.5875,0.18556701030927836,0.16,0.5184043699416171,0.07142857142857142,0.375,0.3146067415730337,0.1072,0,0,0,1,0,0,1,overcast,2,train
41.0,53,2.5,1.0,clear,1015.42,9,Spring,7.5,coastal,Sunny,31.6,53.0,0.4925373134328358,0.4125,0.05154639175257732,0.01,0.539477310882257,0.6428571428571429,0.375,0.47050561797752805,0.0053,0,1,0,0,1,0,0,clear,0,val
3.0,82,17.0,59.0,overcast,984.41,0,Winter,4.0,mountain,Snowy,-0.6000000000000001,4838.0,0.208955223880597,0.775,0.35051546391752575,0.59,0.46177553935202575,0.0,0.2,0.24438202247191007,0.4838,0,0,0,1,0,0,1,overcast,2,train
30.0,60,11.0,15.0,partly cloudy,1014.3,2,Winter,7.0,mountain,Cloudy,22.0,900.0,0.41044776119402987,0.5,0.2268041237113402,0.15,0.536670926357463,0.14285714285714285,0.35,0.4030898876404494,0.09,0,0,0,1,0,0,1,partly cloudy,3,train
3.0,97,20.0,89.0,partly cloudy,983.22,0,Winter,4.0,inland,Snowy,2.4,8633.0,0.208955223880597,0.9625,0.41237113402061853,0.89,0.4587937557944324,0.0,0.2,0.26544943820224715,0.8633,0,0,0,1,0,1,0,partly cloudy,3,train
49.0,34,3.0,64.0,overcast,1118.38,9,Autumn,5.0,coastal,Sunny,35.8,2176.0,0.5522388059701493,0.175,0.061855670103092786,0.64,0.7974642311258114,0.6428571428571429,0.25,0.4999999999999999,0.2176,1,0,0,0,1,0,0,overcast,2,train
37.0,36,8.5,0.0,clear,1026.5,6,Autumn,6.5,inland,Sunny,24.2,0.0,0.4626865671641791,0.2,0.17525773195876287,0.0,0.5672404720739682,0.42857142857142855,0.325,0.4185393258426966,0.0,1,0,0,0,0,1,0,clear,0,train
26.0,24,3.0,17.0,clear,1010.01,6,Summer,5.5,coastal,Sunny,10.8,408.0,0.3805970149253731,0.05,0.061855670103092786,0.17,0.525921471347315,0.42857142857142855,0.275,0.324438202247191,0.0408,0,0,1,0,1,0,0,clear,0,train
24.0,63,8.5,67.0,overcast,990.04,3,Autumn,4.5,coastal,Rainy,16.6,4221.0,0.3656716417910448,0.5375,0.17525773195876287,0.67,0.47588263299005223,0.21428571428571427,0.225,0.3651685393258427,0.4221,1,0,0,0,1,0,0,overcast,2,train
66.0,83,18.0,92.0,partly cloudy,999.46,14,Winter,3.0,coastal,Rainy,62.6,7636.0,0.6791044776119403,0.7875,0.3711340206185567,0.92,0.499486331403944,1.0,0.15,0.6882022471910112,0.7636,0,0,0,1,1,0,0,partly cloudy,3,train
19.0,70,10.0,21.0,partly cloudy,1014.9,1,Winter,6.5,inland,Cloudy,13.0,1470.0,0.3283582089552239,0.625,0.20618556701030927,0.21,0.5381743466386028,0.07142857142857142,0.325,0.3398876404494382,0.147,0,0,0,1,0,1,0,partly cloudy,3,train
26.0,51,4.5,46.0,overcast,903.58,2,Summer,0.5,mountain,Sunny,16.2,2346.0,0.3805970149253731,0.3875,0.09278350515463918,0.46,0.25923977047783714,0.14285714285714285,0.025,0.3623595505617977,0.2346,0,0,1,0,0,0,1,overcast,2,val
25.0,23,0.5,1.0,clear,1026.46,10,Summer,7.0,coastal,Sunny,9.6,23.0,0.373134328358209,0.0375,0.010309278350515464,0.01,0.5671402440552257,0.7142857142857143,0.35,0.31601123595505615,0.0023,0,0,1,0,1,0,0,clear,0,train
0.0,100,19.5,85.0,overcast,988.97,12,Winter,5.0,mountain,Snowy,0.0,8500.0,0.1865671641791045,1.0,0.4020618556701031,0.85,0.47320153348868677,0.8571428571428571,0.25,0.2485955056179775,0.85,0,0,0,1,0,0,1,overcast,2,test
30.0,38,5.0,2.0,clear,1018.18,5,Summer,9.5,mountain,Sunny,17.6,76.0,0.41044776119402987,0.225,0.10309278350515463,0.02,0.546393044175499,0.35714285714285715,0.475,0.37219101123595505,0.0076,0,0,1,0,0,0,1,clear,0,train
22.0,72,12.0,69.0,overcast,1018.8,1,Spring,2.5,coastal,Rainy,16.4,4968.0,0.35074626865671643,0.65,0.24742268041237114,0.69,0.54794657846601,0.07142857142857142,0.125,0.3637640449438202,0.4968,0,1,0,0,1,0,0,overcast,2,train
29.0,71,21.0,86.0,partly cloudy,1013.77,12,Winter,6.5,inland,Cloudy,23.2,6106.0,0.40298507462686567,0.6375,0.4329896907216495,0.86,0.5353429051091232,0.8571428571428571,0.325,0.4115168539325842,0.6106,0,0,0,1,0,1,0,partly cloudy,3,val
32.0,100,27.0,100.0,partly cloudy,1015.36,3,Winter,11.5,mountain,Cloudy,32.0,10000.0,0.4253731343283582,1.0,0.5567010309278351,1.0,0.5393269688541431,0.21428571428571427,0.575,0.47331460674157305,1.0,0,0,0,1,0,0,1,partly cloudy,3,val
24.0,88,44.5,76.0,partly cloudy,1005.61,1,Spring,1.5,coastal,Rainy,21.6,6688.0,0.3656716417910448,0.85,0.9175257731958762,0.76,0.5148963892856248,0.07142857142857142,0.075,0.4002808988764045,0.6688,0,1,0,0,1,0,0,partly cloudy,3,test
20.0,67,7.0,6.0,clear,1025.47,5,Spring,5.5,inland,Sunny,13.4,402.0,0.3358208955223881,0.5875,0.14432989690721648,0.06,0.5646596005913453,0.35714285714285715,0.275,0.3426966292134831,0.0402,0,1,0,0,0,1,0,clear,0,train
