Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Cloudy,Weather Type_Sunny
Cloudy,0.09732285865923691,0.8435729948804631,0.8063787800374194,-0.6283637414733502,0,0,0,1,-0.08293246073668284,-1.3109522623948924,0,0,0,1,0.6729106826995794,0,1,0,1,0
Cloudy,-0.627071546054272,1.8740205541649282,-1.0223325463811785,1.454560169561911,0,0,0,1,-0.2799475886930476,-0.47513652308796894,0,1,0,0,-2.0915623201592117,0,1,0,1,0
Cloudy,-0.4821926651115702,-0.4444864542251182,-0.444844759091095,0.5172444095960435,0,0,0,1,-0.08069365246445026,-0.75374176952361,0,0,0,1,0.6729106826995794,0,1,0,1,0
Sunny,0.024883418187886024,-1.217322123688467,-1.1185805109295257,1.4198447710446567,0,1,0,0,-2.667076908959807,-1.5895575088305334,0,0,1,0,1.265297754740749,0,0,1,0,1
Cloudy,-3.162451962551553,-1.629501147402253,1.3838665673275028,1.1074061843893674,0,0,1,0,-3.73246979550794,1.1964949555258777,1,0,0,0,-1.499175248118042,0,0,1,1,0
Sunny,-0.8443898674683247,1.1011848847015793,0.32513895729568304,1.8364295532517088,0,0,0,1,0.08609756381679222,0.0820739697833133,0,1,0,0,0.27798596800546643,1,0,0,0,1
Cloudy,0.09732285865923691,-0.032307430511332155,-1.4073244045745676,-0.14234816223178925,0,0,1,0,-0.16548851577521487,-0.75374176952361,0,1,0,0,-0.5118634613827596,0,0,1,1,0
Sunny,0.8217172633727458,-1.1657997457242437,-1.3110764400262203,-0.6630791399906045,0,0,0,1,-0.038995848394139644,-0.1965312766523278,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,0.024883418187886024,-1.011232611831574,-1.1185805109295257,-1.114379320714911,1,0,0,0,-0.09524590623395404,0.6392844626545956,0,1,0,0,-0.5118634613827596,0,0,1,0,1
Cloudy,0.1697622991305878,0.1222597033813376,0.6138828509407248,-0.14234816223178925,0,0,1,0,-0.1131563724118051,-0.75374176952361,1,0,0,0,0.27798596800546643,0,1,0,1,0
Cloudy,-0.9168293079396755,-0.28991932033244844,0.8063787800374194,0.30895201849251736,0,0,0,1,-0.04627197527889153,-0.75374176952361,0,0,0,1,0.08052361065840993,1,0,0,1,0
Sunny,-0.047556022283464866,0.37987159320245384,-0.6373406881877896,-1.0796639221976567,1,0,0,0,0.2486910145875982,0.9178897090902367,0,0,1,0,0.08052361065840993,0,1,0,0,1
Sunny,0.6043989419586931,1.1527072626658026,0.13264302819898854,2.2530143354587606,1,0,0,0,0.009978082560922866,1.1964949555258777,0,1,0,0,0.870373040046636,1,0,0,0,1
Cloudy,-0.4821926651115702,0.1222597033813376,-0.2523488299944005,-0.5242175459215871,0,0,1,0,0.15662002439208172,-0.75374176952361,1,0,0,0,-0.3144011040357031,0,1,0,1,0
Sunny,0.09732285865923691,-1.4749340135095832,-0.2523488299944005,-0.6977945385078589,1,0,0,0,-0.03199957254341643,1.1964949555258777,0,0,0,1,0.4754483253525229,0,0,1,0,1
Cloudy,0.45952006101599135,0.9981401287731329,0.32513895729568304,0.3436674170097717,0,0,0,1,-0.24496620943943148,-1.3109522623948924,0,0,0,1,0.4754483253525229,0,1,0,1,0
Sunny,-0.26487434369751756,-0.9081878559031275,-0.829836617284484,-0.7325099370251132,1,0,0,0,0.18264617055677068,0.36067921621895443,1,0,0,0,-0.11693874668864658,1,0,0,0,1
Sunny,-0.5546321055829211,-1.3718892575811368,-0.444844759091095,-1.0449485236804024,0,0,0,1,0.17061257609352815,0.6392844626545956,0,0,0,1,-0.9067881760768726,0,0,1,0,1
Sunny,0.5319595014873423,-0.1868745644040019,0.32513895729568304,-0.801940734059622,0,0,0,1,-0.03283912564550245,0.9178897090902367,0,0,1,0,0.27798596800546643,0,1,0,0,1
Cloudy,-0.7719504269969738,0.6890058609877934,-0.9260845818328313,0.274236619975263,0,0,0,1,-0.23629082738453622,-0.75374176952361,0,1,0,0,0.6729106826995794,0,0,1,1,0
Cloudy,-1.3514659507677809,0.7405282389520166,0.5176348863923775,1.8017141547344544,0,0,1,0,-0.38321262024972375,2.310915941268442,0,1,0,0,0.27798596800546643,0,0,1,1,0
Cloudy,-0.9168293079396755,0.32834921523823063,-0.444844759091095,-0.7672253355423676,0,0,0,1,-0.11903324412641361,-0.47513652308796894,0,0,0,1,-0.3144011040357031,0,0,1,1,0
Cloudy,-1.27902651029643,0.7405282389520166,0.6138828509407248,0.5866752066305522,0,0,1,0,-0.09496605519992536,-1.3109522623948924,0,0,0,1,-0.709325818729816,0,1,0,1,0
Sunny,0.9665961443154476,-0.13535218643977867,-0.5410927236394423,-0.906086929611385,0,0,0,1,0.1322729844315648,0.6392844626545956,1,0,0,0,0.6729106826995794,0,0,1,0,1
Cloudy,-0.8443898674683247,-0.34144169829667165,-0.6373406881877896,-0.10763276371453488,0,0,1,0,-0.11903324412641361,-0.47513652308796894,1,0,0,0,-0.5118634613827596,0,1,0,1,0
Sunny,0.024883418187886024,-1.1142773677600204,-0.05985290089770597,-0.5589329444388415,0,0,0,1,0.22742233600139988,0.0820739697833133,0,1,0,0,-0.9067881760768726,0,0,1,0,1
Sunny,0.024883418187886024,0.4313939711666771,-0.829836617284484,-0.4895021474043328,1,0,0,0,0.11576177342385711,1.1964949555258777,0,0,0,1,0.08052361065840993,0,1,0,0,1
Cloudy,0.676838382430044,0.8950953728446863,0.6138828509407248,1.8711449517689631,0,0,1,0,1.6638976936718917,-0.75374176952361,0,0,0,1,-1.104250533423929,0,0,1,1,0
Sunny,0.6043989419586931,-1.9386354151875924,-0.15610086544605323,-0.906086929611385,1,0,0,0,0.2243439746270813,0.6392844626545956,0,1,0,0,-0.9067881760768726,0,0,1,0,1
Cloudy,0.8941567038440967,2.0801100660218212,1.095122673682461,2.391875929527778,0,0,0,1,-0.06558169662688913,1.7537054483971601,1,0,0,0,-2.0915623201592117,1,0,0,1,0
Sunny,-0.5546321055829211,-1.5264563914738065,-0.5410927236394423,-0.9408023281286394,1,0,0,0,-0.09300709796172464,0.0820739697833133,0,0,0,1,-0.5118634613827596,0,0,1,0,1
Sunny,4.588568167882992,2.440766711771384,-0.9260845818328313,2.0794373428724895,0,0,0,1,0.23581786702226648,0.0820739697833133,0,0,0,1,-0.9067881760768726,0,0,1,0,1
Cloudy,-0.19243490322616663,-0.0838298084755554,1.1913706382308085,-0.35064055333531535,0,0,1,0,-0.234611721180361,-1.3109522623948924,0,0,0,1,-0.709325818729816,0,1,0,1,0
Sunny,1.4012327871435528,2.440766711771384,-0.3485967945427477,2.4960221250795414,1,0,0,0,0.3916948929763811,1.7537054483971601,1,0,0,0,-1.3017128907709856,1,0,0,0,1
Cloudy,-3.090012522080202,0.7920506169162399,-0.15610086544605323,0.7255368006995696,0,1,0,0,-3.8852684600877363,0.0820739697833133,0,0,1,0,0.27798596800546643,0,0,1,1,0
Sunny,3.9366132036408343,0.7920506169162399,2.3463462128109756,1.6975679591826915,0,0,0,1,0.23665742012435567,1.1964949555258777,0,1,0,0,0.6729106826995794,1,0,0,0,1
Sunny,1.0390355847867985,0.17378208134556086,0.2288909927473358,-0.6630791399906045,1,0,0,0,0.36175083233528754,-0.1965312766523278,0,0,1,0,1.0678353973936925,1,0,0,0,1
Cloudy,-0.8443898674683247,0.4313939711666771,0.32513895729568304,-0.5589329444388415,0,0,1,0,-0.18871615159961708,-1.3109522623948924,0,0,0,1,0.08052361065840993,0,0,1,1,0
Sunny,0.9665961443154476,-0.28991932033244844,-0.9260845818328313,-1.0796639221976567,1,0,0,0,0.04663856801871099,0.9178897090902367,0,1,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,0.1697622991305878,0.07073732541711435,0.7101308154890721,-0.5936483429560958,0,0,0,1,0.015295252207470855,-1.0323470159592512,0,0,0,1,-0.11693874668864658,0,0,1,1,0
Sunny,1.5461116680862548,-1.2688445016526901,-0.829836617284484,1.1074061843893674,0,0,1,0,2.9279848143805642,0.9178897090902367,1,0,0,0,-0.9067881760768726,1,0,0,0,1
Sunny,0.676838382430044,-1.1657997457242437,0.2288909927473358,-1.114379320714911,1,0,0,0,0.35671351372276505,0.0820739697833133,1,0,0,0,-0.3144011040357031,0,1,0,0,1
Sunny,-0.11999546275481575,-1.7840682812949227,-0.829836617284484,-0.5242175459215871,1,0,0,0,-0.1047608413909385,0.0820739697833133,0,0,1,0,-0.709325818729816,1,0,0,0,1
Cloudy,-0.627071546054272,0.5859611050593468,0.5176348863923775,-0.3853559518525697,0,0,0,1,0.03208631424920721,-1.3109522623948924,0,0,0,1,-0.3144011040357031,0,1,0,1,0
Sunny,-0.11999546275481575,-0.3929640762608949,-0.5410927236394423,0.4825290110787891,0,0,1,0,-3.083215396560824,-1.0323470159592512,0,0,1,0,-2.683949392200381,0,0,1,0,1
Sunny,-0.19243490322616663,-1.835590659259146,-1.3110764400262203,-1.0796639221976567,1,0,0,0,0.35559410958665033,1.1964949555258777,0,0,1,0,-0.11693874668864658,1,0,0,0,1
Sunny,0.1697622991305878,-1.062754989795797,-0.444844759091095,-1.0449485236804024,1,0,0,0,0.12387745341069503,-0.1965312766523278,0,0,1,0,0.870373040046636,0,0,1,0,1
Cloudy,0.09732285865923691,0.6374834830235702,2.6350901064560173,1.8711449517689631,0,0,0,1,0.0004631474039384028,1.7537054483971601,0,0,0,1,-0.3144011040357031,0,1,0,1,0
Cloudy,0.31464118007328956,2.3377219558429374,3.790065681036184,2.600168320631304,0,0,0,1,0.04495946181453894,-0.75374176952361,0,0,0,1,1.660222469434862,0,0,1,1,0
Sunny,-0.5546321055829211,0.4313939711666771,-0.05985290089770597,-0.906086929611385,1,0,0,0,0.32788885721778616,-0.1965312766523278,0,1,0,0,-0.709325818729816,0,1,0,0,1
Cloudy,-0.8443898674683247,0.8950953728446863,-0.2523488299944005,0.1353750259062456,0,0,0,1,-0.1783616633405466,-1.0323470159592512,0,0,1,0,0.6729106826995794,0,1,0,1,0
Cloudy,-0.4821926651115702,-0.9081878559031275,1.3838665673275028,0.8296829962513327,0,1,0,0,-3.1072825854873125,-0.47513652308796894,0,0,1,0,3.634846042905427,0,1,0,1,0
Sunny,0.31464118007328956,-0.49600883218934144,-0.9260845818328313,-0.801940734059622,1,0,0,0,-0.032559274611473774,0.36067921621895443,0,0,1,0,-0.9067881760768726,0,1,0,0,1
Cloudy,-0.8443898674683247,-0.1868745644040019,-0.3485967945427477,0.44781361256153474,0,0,1,0,-0.18004076954471865,-1.3109522623948924,0,1,0,0,-0.11693874668864658,0,0,1,1,0
Sunny,0.09732285865923691,0.4313939711666771,-1.1185805109295257,-0.9408023281286394,1,0,0,0,0.2948664352023708,-0.1965312766523278,0,0,1,0,0.27798596800546643,1,0,0,0,1
Cloudy,0.024883418187886024,0.9981401287731329,-0.5410927236394423,0.5866752066305522,0,0,0,1,-0.2765893762847003,-1.0323470159592512,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Sunny,0.2422017396019387,1.7194534202722584,-0.6373406881877896,2.3224451324932693,0,0,0,1,-0.07985409936236423,2.310915941268442,1,0,0,0,-1.104250533423929,1,0,0,0,1
Sunny,1.1839144657295002,2.3892443338071607,-0.829836617284484,1.8711449517689631,1,0,0,0,0.05279529076734818,0.9178897090902367,0,0,0,1,0.08052361065840993,0,0,1,0,1
Sunny,0.676838382430044,0.9466177508089096,1.6726104609725447,1.4892755680791654,1,0,0,0,0.12695581478501364,-0.75374176952361,0,0,0,1,-0.709325818729816,0,0,1,0,1
Cloudy,0.024883418187886024,1.0496625067373562,-0.05985290089770597,-0.315925154818061,0,0,0,1,0.12891477202321752,-0.47513652308796894,1,0,0,0,0.4754483253525229,1,0,0,1,0
Cloudy,-0.5546321055829211,2.2346771999144908,1.4801145318758502,1.7669987562172003,0,0,1,0,0.0597915666180714,1.1964949555258777,0,1,0,0,-0.3144011040357031,0,1,0,1,0
Cloudy,2.4153849537424654,2.3377219558429374,0.03639506365064129,1.8364295532517088,0,0,1,0,-0.22173857361502927,1.475100201961519,1,0,0,0,-0.9067881760768726,1,0,0,1,0
Cloudy,-0.4097532246402193,0.2253044593097841,0.8063787800374194,-0.6977945385078589,0,0,0,1,0.022291528058194073,-1.3109522623948924,1,0,0,0,-0.11693874668864658,0,1,0,1,0
Cloudy,0.3870806205446405,0.48291634913090037,-0.9260845818328313,-0.6630791399906045,0,0,0,1,-0.2558803997665593,-1.0323470159592512,0,1,0,0,0.08052361065840993,0,0,1,1,0
Sunny,0.9665961443154476,-1.1657997457242437,0.2288909927473358,-1.010233125163148,1,0,0,0,0.4409486749654723,0.6392844626545956,0,1,0,0,-0.3144011040357031,1,0,0,0,1
Sunny,0.6043989419586931,-0.032307430511332155,0.13264302819898854,-1.0796639221976567,1,0,0,0,0.0393624411339591,0.9178897090902367,1,0,0,0,0.4754483253525229,0,0,1,0,1
Sunny,0.8941567038440967,-0.9597102338673507,0.13264302819898854,-1.0796639221976567,1,0,0,0,-0.013809255331536702,1.475100201961519,0,0,1,0,-0.709325818729816,1,0,0,0,1
Sunny,-0.4097532246402193,-0.28991932033244844,-0.829836617284484,-0.5589329444388415,0,0,0,1,0.26772088490156715,0.0820739697833133,0,0,0,1,0.08052361065840993,1,0,0,0,1
Sunny,-0.19243490322616663,-1.3718892575811368,0.2288909927473358,1.732283357699946,0,0,0,1,-1.455881633682605,1.7537054483971601,0,0,1,0,3.0424589708642573,1,0,0,0,1
Sunny,-0.4097532246402193,-0.6505759660820112,-1.0223325463811785,-0.6977945385078589,0,0,0,1,0.16221704507265838,0.0820739697833133,0,0,0,1,0.870373040046636,0,0,1,0,1
Cloudy,-0.627071546054272,1.204229640630026,-1.0223325463811785,2.56545292211405,0,0,0,1,-0.19739153365451234,-0.1965312766523278,1,0,0,0,-0.709325818729816,1,0,0,1,0
Sunny,-0.4821926651115702,0.32834921523823063,-0.444844759091095,-0.8713715310941307,1,0,0,0,0.10680654033493318,0.9178897090902367,0,0,0,1,-0.11693874668864658,0,0,1,0,1
Sunny,-0.19243490322616663,0.17378208134556086,-0.2523488299944005,-0.8366561325768763,1,0,0,0,0.19719842432627446,1.1964949555258777,1,0,0,0,0.870373040046636,0,1,0,0,1
Sunny,-0.4097532246402193,0.32834921523823063,-0.2523488299944005,-0.906086929611385,1,0,0,0,-0.08880933245128818,-0.1965312766523278,0,1,0,0,-0.709325818729816,1,0,0,0,1
Cloudy,0.024883418187886024,-0.13535218643977867,-0.5410927236394423,0.20480582294075428,0,0,0,1,-0.22369753085323316,-0.47513652308796894,0,0,0,1,0.4754483253525229,0,1,0,1,0
Sunny,0.6043989419586931,-0.0838298084755554,-0.5410927236394423,-0.7325099370251132,0,0,0,1,0.05587365214166678,0.36067921621895443,0,1,0,0,-0.5118634613827596,0,0,1,0,1
Sunny,0.1697622991305878,-0.7020983440462344,-0.2523488299944005,-0.801940734059622,1,0,0,0,-0.03563763598579237,0.36067921621895443,0,0,1,0,0.27798596800546643,0,0,1,0,1
Sunny,0.1697622991305878,-0.5475312101535647,-0.05985290089770597,-0.4895021474043328,1,0,0,0,-0.09860411864230131,0.9178897090902367,0,0,1,0,1.0678353973936925,1,0,0,0,1
Sunny,0.2422017396019387,0.1222597033813376,-0.15610086544605323,-0.6283637414733502,0,0,0,1,-0.005133873276638261,0.6392844626545956,0,0,1,0,0.4754483253525229,1,0,0,0,1
Cloudy,0.2422017396019387,-0.0838298084755554,-1.3110764400262203,-0.315925154818061,0,0,0,1,3.626492995316765,-0.47513652308796894,0,0,0,1,1.265297754740749,0,0,1,1,0
Sunny,0.09732285865923691,-0.5475312101535647,-0.05985290089770597,-0.4895021474043328,1,0,0,0,0.17397078850187542,-0.1965312766523278,0,1,0,0,1.0678353973936925,0,0,1,0,1
Cloudy,-0.5546321055829211,-0.032307430511332155,1.1913706382308085,0.274236619975263,0,0,0,1,-0.1540146233800297,-0.75374176952361,0,0,0,1,-0.11693874668864658,1,0,0,1,0
Sunny,1.1114750252581493,-0.9081878559031275,0.4213869218440303,-0.6630791399906045,1,0,0,0,0.2374969732264417,0.9178897090902367,0,0,1,0,-0.5118634613827596,1,0,0,0,1
Cloudy,-0.4821926651115702,-0.3929640762608949,-0.5410927236394423,0.274236619975263,0,0,0,1,-0.07789514212416034,-1.3109522623948924,0,0,1,0,0.6729106826995794,0,1,0,1,0
Sunny,0.2422017396019387,0.9466177508089096,2.3463462128109756,2.1141527413897436,0,0,0,1,0.37994114954716407,1.7537054483971601,0,0,0,1,-1.104250533423929,1,0,0,0,1
Sunny,0.45952006101599135,-0.1868745644040019,-0.15610086544605323,-0.45478674888707843,0,0,0,1,0.12947447409127488,-0.1965312766523278,1,0,0,0,0.08052361065840993,0,1,0,0,1
Sunny,0.024883418187886024,1.6679310423080351,0.2288909927473358,1.8711449517689631,1,0,0,0,0.43339269704669175,0.0820739697833133,1,0,0,0,-0.709325818729816,0,0,1,0,1
Cloudy,-0.9168293079396755,0.7405282389520166,0.6138828509407248,0.20480582294075428,0,0,0,1,0.17257153333172887,-0.75374176952361,1,0,0,0,-0.9067881760768726,0,1,0,1,0
Cloudy,0.2422017396019387,0.019214947452891096,0.6138828509407248,0.031228830354482522,0,0,0,1,-0.3734178340587106,-0.75374176952361,0,0,0,1,0.08052361065840993,1,0,0,1,0
Cloudy,-1.1341476293537283,-0.28991932033244844,0.4213869218440303,-0.45478674888707843,0,0,0,1,-0.29897745900701334,-1.3109522623948924,1,0,0,0,0.6729106826995794,0,1,0,1,0
Sunny,0.6043989419586931,-1.3718892575811368,-1.1185805109295257,-0.45478674888707843,0,0,0,1,-0.007092830514842161,1.475100201961519,0,0,1,0,0.6729106826995794,0,0,1,0,1
Cloudy,-0.047556022283464866,0.4313939711666771,-1.1185805109295257,-0.28120975630080663,0,0,0,1,0.04188110044022035,-1.3109522623948924,0,1,0,0,-0.3144011040357031,0,0,1,1,0
Cloudy,0.8217172633727458,-1.062754989795797,0.13264302819898854,1.454560169561911,0,0,0,1,4.181157744762106,0.9178897090902367,1,0,0,0,3.0424589708642573,1,0,0,1,0
Cloudy,-0.627071546054272,0.7405282389520166,-0.829836617284484,2.669599117665813,0,0,0,1,-0.14533924132513443,0.6392844626545956,0,1,0,0,-1.3017128907709856,0,1,0,1,0
Sunny,-0.11999546275481575,-0.49600883218934144,0.32513895729568304,-0.7672253355423676,1,0,0,0,0.20503425327908686,0.9178897090902367,1,0,0,0,-0.11693874668864658,1,0,0,0,1
Sunny,1.98074831091436,0.9981401287731329,-0.829836617284484,2.044721944355235,1,0,0,0,0.44542629150993746,-1.0323470159592512,1,0,0,0,-1.6966376054650987,0,1,0,0,1
Cloudy,-0.4097532246402193,0.4313939711666771,-0.6373406881877896,0.44781361256153474,0,0,1,0,-0.05746601664004804,-1.0323470159592512,0,0,1,0,-0.11693874668864658,0,1,0,1,0
Cloudy,0.31464118007328956,0.1222597033813376,1.1913706382308085,-0.7672253355423676,0,0,0,1,-0.22845499843172382,-0.75374176952361,0,1,0,0,-0.11693874668864658,1,0,0,1,0
Cloudy,-0.9892687484110264,0.27682683727400736,-0.444844759091095,0.5172444095960435,0,0,1,0,0.1118438589474525,-0.75374176952361,0,0,1,0,-0.5118634613827596,0,0,1,1,0
Cloudy,-0.9892687484110264,-0.13535218643977867,0.5176348863923775,0.4130982140442804,0,0,1,0,-0.1377832634063507,-0.47513652308796894,0,0,1,0,0.27798596800546643,0,0,1,1,0
Sunny,1.8358694299716583,2.5438114676998302,0.03639506365064129,1.4198447710446567,1,0,0,0,0.2638029704251593,2.0323106948328014,0,0,0,1,-0.3144011040357031,0,0,1,0,1
Sunny,0.31464118007328956,-1.7840682812949227,-0.5410927236394423,-0.45478674888707843,1,0,0,0,-0.030600317373273057,-0.1965312766523278,0,1,0,0,0.4754483253525229,0,1,0,0,1
Cloudy,-0.9168293079396755,1.3587967745226956,3.982561610132879,2.0794373428724895,0,0,0,1,-0.28498490730556686,0.9178897090902367,0,0,1,0,-2.683949392200381,1,0,0,1,0
Cloudy,-0.627071546054272,0.4313939711666771,-0.5410927236394423,-0.3853559518525697,0,0,0,1,-0.08405186487279753,-1.3109522623948924,0,0,0,1,-0.5118634613827596,0,1,0,1,0
Cloudy,0.45952006101599135,0.8950953728446863,-0.6373406881877896,0.5866752066305522,0,0,0,1,-0.005413724310670116,-0.47513652308796894,0,0,0,1,-0.9067881760768726,0,0,1,1,0
Cloudy,-1.0617081888823774,0.8435729948804631,-1.0223325463811785,0.5519598081132978,0,0,1,0,0.09589235000780218,-1.0323470159592512,0,0,0,1,-0.709325818729816,0,1,0,1,0
Cloudy,-0.19243490322616663,0.6890058609877934,0.9026267445857666,-0.28120975630080663,0,0,1,0,0.0956124989737735,-1.0323470159592512,1,0,0,0,-0.11693874668864658,0,0,1,1,0
Cloudy,0.31464118007328956,0.4313939711666771,0.2288909927473358,-0.45478674888707843,0,0,1,0,0.04775797215482887,-1.0323470159592512,0,1,0,0,0.27798596800546643,0,1,0,1,0
Cloudy,-0.6995109865256228,0.2253044593097841,-0.05985290089770597,-0.5589329444388415,0,0,1,0,-0.12071235033058565,-1.3109522623948924,0,0,0,1,-0.3144011040357031,1,0,0,1,0
Sunny,-2.0034209150099387,-0.6505759660820112,0.13264302819898854,0.44781361256153474,0,0,1,0,1.859513566458113,0.9178897090902367,0,1,0,0,-1.499175248118042,1,0,0,0,1
Cloudy,-1.2065870698250791,0.17378208134556086,0.4213869218440303,-0.42007135036982407,0,0,0,1,-0.17780196127248926,-0.75374176952361,0,1,0,0,-0.709325818729816,0,0,1,1,0
Sunny,0.6043989419586931,-0.032307430511332155,-0.15610086544605323,-0.6630791399906045,1,0,0,0,-0.05046974078932483,0.9178897090902367,1,0,0,0,0.4754483253525229,0,1,0,0,1
Cloudy,0.31464118007328956,0.4313939711666771,-0.3485967945427477,0.10065962738899123,0,0,0,1,0.08497815968067433,-0.75374176952361,0,0,0,1,-0.709325818729816,1,0,0,1,0
Cloudy,-0.26487434369751756,-0.23839694236822517,-0.2523488299944005,0.5172444095960435,0,0,1,0,-0.14925715580153903,-0.75374176952361,0,0,1,0,0.27798596800546643,0,0,1,1,0
Sunny,0.3870806205446405,-0.6505759660820112,-0.9260845818328313,-0.7325099370251132,0,0,0,1,0.22714248496737122,0.0820739697833133,1,0,0,0,-0.5118634613827596,0,0,1,0,1
Cloudy,-1.2065870698250791,0.5859611050593468,0.9026267445857666,0.44781361256153474,0,0,0,1,-0.35662677201697424,-1.0323470159592512,0,1,0,0,0.27798596800546643,0,1,0,1,0
Sunny,-1.2065870698250791,-1.217322123688467,0.8063787800374194,1.9752911473207262,0,0,0,1,-1.657374378183435,2.310915941268442,1,0,0,0,4.424695472293653,0,1,0,0,1
Sunny,-0.4821926651115702,-1.9386354151875924,-0.15610086544605323,-0.801940734059622,1,0,0,0,0.06902665074102719,1.475100201961519,1,0,0,0,0.4754483253525229,0,1,0,0,1
Sunny,1.0390355847867985,-0.7020983440462344,-0.7335886527361368,-1.010233125163148,1,0,0,0,0.10009011551823864,0.6392844626545956,0,1,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,-0.7719504269969738,-0.3929640762608949,-1.0223325463811785,-0.42007135036982407,0,0,0,1,-0.05410780423170077,-1.3109522623948924,0,0,0,1,-0.5118634613827596,0,0,1,1,0
Sunny,0.024883418187886024,-1.1657997457242437,-0.6373406881877896,-0.9408023281286394,0,0,0,1,0.21147082706174955,1.475100201961519,0,1,0,0,-0.5118634613827596,0,0,1,0,1
Sunny,1.1114750252581493,1.7194534202722584,1.2876186027791556,1.3851293725274023,1,0,0,0,0.3964523605548749,1.1964949555258777,0,0,1,0,-1.104250533423929,0,1,0,0,1
Sunny,0.2422017396019387,-0.28991932033244844,0.03639506365064129,-0.9408023281286394,1,0,0,0,0.2727582035140865,1.1964949555258777,1,0,0,0,0.870373040046636,0,1,0,0,1
